,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8,Domain_9,Domain_10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10101010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40404040404040403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5050505050505051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7070707070707071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8080808080808081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3131313131313131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3636363636363638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3652146464646466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.366003787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3661024305555558,0.0,0.0,0.9999976452345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3662010732323235,0.0,0.0,0.9999999999962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3663983585858588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3667929292929295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.369949494949495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3762626262626263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3888888888888888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4141414141414141,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4393939393939394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4425505050505052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.444128787878788,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4449179292929295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4450165719696972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4451152146464648,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4453125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
