Force_f,Average_r,Average_n,Std_r,Std_n
0.0,0.0,0.0,0.0,0.0
0.002000400080016003,0.004768749261131311,0.0,1.77443740587631e-10,0.0
0.004000800160032006,0.009537498522262622,0.0,3.54887481175262e-10,0.0
0.006001200240048009,0.014306247783393877,0.0,5.323312218491951e-10,0.0
0.008001600320064013,0.019074997044525244,0.0,7.09774962350524e-10,0.0
0.010002000400080016,0.023843746305656506,0.0,8.872187031970527e-10,0.0
0.012002400480096018,0.028612495566787754,0.0,1.0646624436983901e-09,0.0
0.014002800560112022,0.03338124482791906,0.0,1.2421061845449165e-09,0.0
0.016003200640128026,0.03814999408905049,0.0,1.419549924701048e-09,0.0
0.01800360072014403,0.04291874335018174,0.0,1.5969936655475836e-09,0.0
0.020004000800160033,0.04768749261131301,0.0,1.7744374063941054e-09,0.0
0.022004400880176037,0.052392447845882456,0.0,1.5748111059401697e-09,0.0
0.024004800960192037,0.0570962313534335,0.0,1.5308113149571409e-09,0.0
0.02600520104020804,0.06180001486098454,0.0,1.6636114350174588e-09,0.0
0.028005601120224044,0.06650379836853547,0.0,1.9371858945175668e-09,0.0
0.030006001200240048,0.07120758187608651,0.0,2.3018778934251976e-09,0.0
0.03200640128025605,0.07591136538363759,0.0,2.7212976568318457e-09,0.0
0.03400680136027205,0.08061514889118823,0.0,3.1738220658794527e-09,0.0
0.03600720144028806,0.08531893239873925,0.0,3.647149371257082e-09,0.0
0.03800760152030406,0.09002271590629024,0.0,4.134140419263376e-09,0.0
0.040008001600320066,0.09472649941384127,0.0,4.630486145433423e-09,0.0
0.042008401680336066,0.09936693084605187,0.0,3.1310396559104634e-09,0.0
0.04400880176035207,0.10400499151452855,0.0,1.5700675466055601e-09,0.0
0.04600920184036807,0.10864305218300484,0.0,3.54767956972316e-10,0.0
0.048009601920384073,0.11328111285148157,0.0,1.6690278398853746e-09,0.0
0.05001000200040008,0.1179191735199578,0.0,3.2317940799055377e-09,0.0
0.05201040208041608,0.12255723418843457,0.0,4.806493258346155e-09,0.0
0.05401080216043209,0.12719529485691078,0.0,6.384301633503631e-09,0.0
0.05601120224044809,0.1318333555253876,0.0,7.963371313379301e-09,0.0
0.058011602320464095,0.13647141619386374,0.0,9.543076201902116e-09,0.0
0.060012002400480095,0.1411094768623406,0.0,1.112314566798435e-08,0.0
0.0620124024804961,0.14568468807346238,0.0,9.873580686161052e-09,0.0
0.0640128025605121,0.1502563040825743,0.0,8.465963378464982e-09,0.0
0.06601320264052811,0.15482792009168614,0.0,7.064577423004348e-09,0.0
0.0680136027205441,0.15939953610079802,0.0,5.674041795866802e-09,0.0
0.07001400280056011,0.16397115210991006,0.0,4.304883765860581e-09,0.0
0.07201440288057612,0.1685427681190219,0.0,2.9866496433157426e-09,0.0
0.07401480296059212,0.17311438412813385,0.0,1.8327317801846633e-09,0.0
0.07601520304060812,0.1776860001372457,0.0,1.3596004386437849e-09,0.0
0.07801560312062412,0.18225761614635755,0.0,2.094969876525632e-09,0.0
0.08001600320064013,0.18682923215546943,0.0,3.3136176759775563e-09,0.0
0.08201640328065612,0.19133863517817187,0.0,1.8174156745127962e-09,0.0
0.08401680336067213,0.19584320090603388,0.0,1.1443837005631467e-09,0.0
0.08601720344068814,0.2003477666338965,0.0,2.557085473789217e-09,0.0
0.08801760352070415,0.20485233236175918,0.0,4.357776487984076e-09,0.0
0.09001800360072014,0.20935689808962124,0.0,6.218054639108744e-09,0.0
0.09201840368073615,0.2138614638174846,0.0,8.09695305388174e-09,0.0
0.09401880376075215,0.21836602954534648,0.0,9.983964734183582e-09,0.0
0.09601920384076815,0.22287059527320938,0.0,1.187522263574469e-08,0.0
0.09801960392078415,0.2273751610010712,0.0,1.3768977127728075e-08,0.0
0.10002000400080016,0.23187972672893398,0.0,1.5664322754977536e-08,0.0
0.10202040408081617,0.2363227458030741,0.0,1.516710743968225e-08,0.0
0.10402080416083216,0.24075966443796837,0.0,1.4442579418714666e-08,0.0
0.10602120424084817,0.24519658307286268,0.0,1.3730010231102404e-08,0.0
0.10802160432086418,0.24963350170775708,0.0,1.3031361781244095e-08,0.0
0.11002200440088018,0.25407042034265137,0.0,1.2348997005264567e-08,0.0
0.11202240448089618,0.25850733897754613,0.0,1.1685768808924915e-08,0.0
0.11402280456091218,0.26294425761244045,0.0,1.1045125009635244e-08,0.0
0.11602320464092819,0.2673811762473347,0.0,1.0431227576259432e-08,0.0
0.11802360472094418,0.2718180948822291,0.0,9.84907910573395e-09,0.0
0.12002400480096019,0.27625501351712334,0.0,9.304640678171598e-09,0.0
0.1220244048809762,0.2806311851305734,0.0,8.235739003490442e-09,0.0
0.1240248049609922,0.28499998519535463,0.0,7.10042101619418e-09,0.0
0.1260252050410082,0.2893687852601348,0.0,5.965236781573521e-09,0.0
0.1280256051210242,0.2937375853249145,0.0,4.830280580185373e-09,0.0
0.1300260052010402,0.29810638538969464,0.0,3.695762530600811e-09,0.0
0.13202640528105622,0.302475185454476,0.0,2.562264699314402e-09,0.0
0.13402680536107223,0.30684398551925607,0.0,1.4322114381598587e-09,0.0
0.1360272054410882,0.31121278558403576,0.0,3.416845330057583e-10,0.0
0.1380276055211042,0.31558158564881583,0.0,8.727866689366052e-10,0.0
0.14002800560112022,0.31995038571359724,0.0,1.9965606255663062e-09,0.0
0.14202840568113623,0.32425930821660126,0.0,2.3998365696794444e-09,0.0
