,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8
0.000000000000000e+00,-1.139189106693290e+01,-9.947461310695225e+00,-1.184947453149320e+01,-1.009259583662188e+01,-1.024985691851008e+01,-1.043079913393478e+01,-1.151495093265129e+01,-1.286276406853120e+01
2.004008016032064e-02,-1.139237083945214e+01,-9.947941083214459e+00,-1.184995430401244e+01,-1.009307560914112e+01,-1.025033669102932e+01,-1.043127890645401e+01,-1.151543070517052e+01,-1.286324384105043e+01
4.008016032064128e-02,-1.139380148899598e+01,-9.949371732758305e+00,-1.185138495355628e+01,-1.009450625868496e+01,-1.025176734057316e+01,-1.043270955599786e+01,-1.151686135471437e+01,-1.286467449059428e+01
6.012024048096192e-02,-1.139616989532239e+01,-9.951740139084709e+00,-1.185375335988268e+01,-1.009687466501137e+01,-1.025413574689957e+01,-1.043507796232426e+01,-1.151922976104077e+01,-1.286704289692068e+01
8.016032064128256e-02,-1.139946279071826e+01,-9.955033034480584e+00,-1.185704625527856e+01,-1.010016756040724e+01,-1.025742864229544e+01,-1.043837085772014e+01,-1.152252265643665e+01,-1.287033579231656e+01
1.002004008016032e-01,-1.140366677324235e+01,-9.959237017004668e+00,-1.186125023780264e+01,-1.010437154293133e+01,-1.026163262481953e+01,-1.044257484024422e+01,-1.152672663896073e+01,-1.287453977484064e+01
1.202404809619238e-01,-1.140876832056934e+01,-9.964338564331660e+00,-1.186635178512964e+01,-1.010947309025832e+01,-1.026673417214652e+01,-1.044767638757122e+01,-1.153182818628772e+01,-1.287964132216763e+01
1.402805611222445e-01,-1.141475380436617e+01,-9.970324048128488e+00,-1.187233726892646e+01,-1.011545857405515e+01,-1.027271965594335e+01,-1.045366187136804e+01,-1.153781367008455e+01,-1.288562680596446e+01
1.603206412825651e-01,-1.142160950512530e+01,-9.977179748887625e+00,-1.187919296968560e+01,-1.012231427481428e+01,-1.027957535670248e+01,-1.046051757212718e+01,-1.154466937084369e+01,-1.289248250672360e+01
1.803607214428858e-01,-1.142932162737487e+01,-9.984891871137195e+00,-1.188690509193517e+01,-1.013002639706385e+01,-1.028728747895205e+01,-1.046822969437675e+01,-1.155238149309326e+01,-1.290019462897317e+01
2.004008016032064e-01,-1.143787631518124e+01,-9.993446558943557e+00,-1.189545977974153e+01,-1.013858108487021e+01,-1.029584216675842e+01,-1.047678438218311e+01,-1.156093618089962e+01,-1.290874931677953e+01
2.204408817635271e-01,-1.144725966785668e+01,-1.000282991161900e+01,-1.190484313241698e+01,-1.014796443754566e+01,-1.030522551943386e+01,-1.048616773485856e+01,-1.157031953357507e+01,-1.291813266945497e+01
2.404809619238477e-01,-1.145745775578304e+01,-1.001302799954536e+01,-1.191504122034334e+01,-1.015816252547202e+01,-1.031542360736022e+01,-1.049636582278492e+01,-1.158051762150143e+01,-1.292833075738134e+01
2.605210420841683e-01,-1.146845663626123e+01,-1.002402688002356e+01,-1.192604010082153e+01,-1.016916140595021e+01,-1.032642248783841e+01,-1.050736470326311e+01,-1.159151650197962e+01,-1.293932963785953e+01
2.805611222444890e-01,-1.148024236929734e+01,-1.003581261305967e+01,-1.193782583385764e+01,-1.018094713898632e+01,-1.033820822087452e+01,-1.051915043629922e+01,-1.160330223501573e+01,-1.295111537089564e+01
3.006012024048096e-01,-1.149280103323748e+01,-1.004837127699980e+01,-1.195038449779778e+01,-1.019350580292646e+01,-1.035076688481466e+01,-1.053170910023936e+01,-1.161586089895586e+01,-1.296367403483577e+01
3.206412825651302e-01,-1.150611874016631e+01,-1.006168898392863e+01,-1.196370220472661e+01,-1.020682350985529e+01,-1.036408459174349e+01,-1.054502680716819e+01,-1.162917860588470e+01,-1.297699174176461e+01
3.406813627254509e-01,-1.152018165098816e+01,-1.007575189475048e+01,-1.197776511554846e+01,-1.022088642067714e+01,-1.037814750256534e+01,-1.055908971799004e+01,-1.164324151670655e+01,-1.299105465258645e+01
3.607214428857715e-01,-1.153497599011408e+01,-1.009054623387640e+01,-1.199255945467437e+01,-1.023568075980305e+01,-1.039294184169126e+01,-1.057388405711595e+01,-1.165803585583246e+01,-1.300584899171237e+01
3.807615230460922e-01,-1.155048805968408e+01,-1.010605830344640e+01,-1.200807152424438e+01,-1.025119282937306e+01,-1.040845391126126e+01,-1.058939612668596e+01,-1.167354792540247e+01,-1.302136106128238e+01
4.008016032064128e-01,-1.156670425325991e+01,-1.012227449702223e+01,-1.202428771782020e+01,-1.026740902294889e+01,-1.042467010483709e+01,-1.060561232026178e+01,-1.168976411897829e+01,-1.303757725485820e+01
4.208416833667334e-01,-1.158361106893041e+01,-1.013918131269273e+01,-1.204119453349070e+01,-1.028431583861939e+01,-1.044157692050759e+01,-1.062251913593228e+01,-1.170667093464879e+01,-1.305448407052870e+01
4.408817635270541e-01,-1.160119512177917e+01,-1.015676536554149e+01,-1.205877858633947e+01,-1.030189989146815e+01,-1.045916097335635e+01,-1.064010318878105e+01,-1.172425498749756e+01,-1.307206812337746e+01
4.609218436873747e-01,-1.161944315567124e+01,-1.017501339943356e+01,-1.207702662023153e+01,-1.032014792536022e+01,-1.047740900724842e+01,-1.065835122267311e+01,-1.174250302138962e+01,-1.309031615726953e+01
4.809619238476954e-01,-1.163834205432359e+01,-1.019391229808591e+01,-1.209592551888388e+01,-1.033904682401256e+01,-1.049630790590077e+01,-1.067725012132546e+01,-1.176140192004197e+01,-1.310921505592188e+01
5.010020040080160e-01,-1.165787885163170e+01,-1.021344909539402e+01,-1.211546231619200e+01,-1.035858362132068e+01,-1.051584470320888e+01,-1.069678691863358e+01,-1.178093871735008e+01,-1.312875185322999e+01
5.210420841683366e-01,-1.167804074123196e+01,-1.023361098499428e+01,-1.213562420579225e+01,-1.037874551092094e+01,-1.053600659280914e+01,-1.071694880823383e+01,-1.180110060695034e+01,-1.314891374283025e+01
5.410821643286573e-01,-1.169881508528702e+01,-1.025438532904934e+01,-1.215639854984731e+01,-1.039951985497600e+01,-1.055678093686420e+01,-1.073772315228889e+01,-1.182187495100540e+01,-1.316968808688531e+01
5.611222444889780e-01,-1.172018942248818e+01,-1.027575966625050e+01,-1.217777288704848e+01,-1.042089419217716e+01,-1.057815527406536e+01,-1.075909748949006e+01,-1.184324928820656e+01,-1.319106242408647e+01
5.811623246492986e-01,-1.174215147527532e+01,-1.029772171903764e+01,-1.219973493983562e+01,-1.044285624496430e+01,-1.060011732685250e+01,-1.078105954227720e+01,-1.186521134099370e+01,-1.321302447687362e+01
6.012024048096192e-01,-1.176468915628099e+01,-1.032025940004331e+01,-1.222227262084129e+01,-1.046539392596997e+01,-1.062265500785817e+01,-1.080359722328287e+01,-1.188774902199938e+01,-1.323556215787928e+01
6.212424849699398e-01,-1.178779057401077e+01,-1.034336081777309e+01,-1.224537403857107e+01,-1.048849534369975e+01,-1.064575642558795e+01,-1.082669864101265e+01,-1.191085043972916e+01,-1.325866357560907e+01
6.412825651302605e-01,-1.181144403777695e+01,-1.036701428153927e+01,-1.226902750233725e+01,-1.051214880746593e+01,-1.066940988935413e+01,-1.085035210477883e+01,-1.193450390349534e+01,-1.328231703937525e+01
6.613226452905812e-01,-1.183563806190683e+01,-1.039120830566915e+01,-1.229322152646712e+01,-1.053634283159581e+01,-1.069360391348401e+01,-1.087454612890870e+01,-1.195869792762521e+01,-1.330651106350512e+01
6.813627254509018e-01,-1.186036136925082e+01,-1.041593161301314e+01,-1.231794483381111e+01,-1.056106613893980e+01,-1.071832722082800e+01,-1.089926943625269e+01,-1.198342123496920e+01,-1.333123437084911e+01
7.014028056112224e-01,-1.188560289401852e+01,-1.044117313778085e+01,-1.234318635857882e+01,-1.058630766370750e+01,-1.074356874559570e+01,-1.092451096102040e+01,-1.200866275973691e+01,-1.335647589561682e+01
7.214428857715430e-01,-1.191135178397368e+01,-1.046692202773600e+01,-1.236893524853398e+01,-1.061205655366266e+01,-1.076931763555086e+01,-1.095025985097556e+01,-1.203441164969207e+01,-1.338222478557197e+01
7.414829659318637e-01,-1.193759740202070e+01,-1.049316764578303e+01,-1.239518086658100e+01,-1.063830217170968e+01,-1.079556325359789e+01,-1.097650546902258e+01,-1.206065726773909e+01,-1.340847040361900e+01
7.615230460921844e-01,-1.196432932721724e+01,-1.051989957097956e+01,-1.242191279177754e+01,-1.066503409690622e+01,-1.082229517879442e+01,-1.100323739421912e+01,-1.208738919293563e+01,-1.343520232881554e+01
7.815631262525050e-01,-1.199153735524803e+01,-1.054710759901035e+01,-1.244912081980833e+01,-1.069224212493701e+01,-1.084950320682521e+01,-1.103044542224991e+01,-1.211459722096641e+01,-1.346241035684632e+01
8.016032064128256e-01,-1.201921149839596e+01,-1.057478174215828e+01,-1.247679496295625e+01,-1.071991626808494e+01,-1.087717734997314e+01,-1.105811956539783e+01,-1.214227136411434e+01,-1.349008449999425e+01
