,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8
0.000000000000000e+00,-1.274932083178708e+01,-1.458699493210915e+01,-1.206888255441939e+01,-1.070765525387363e+01,-1.142958726979080e+01,-1.299250689007683e+01,-1.418289134488628e+01,-1.167262265057036e+01
2.004008016032064e-02,-1.274980060430631e+01,-1.458747470462838e+01,-1.206936232693862e+01,-1.070813502639286e+01,-1.143006704231003e+01,-1.299298666259606e+01,-1.418337111740552e+01,-1.167310242308959e+01
4.008016032064128e-02,-1.275123125385016e+01,-1.458890535417223e+01,-1.207079297648247e+01,-1.070956567593671e+01,-1.143149769185388e+01,-1.299441731213991e+01,-1.418480176694936e+01,-1.167453307263344e+01
6.012024048096192e-02,-1.275359966017656e+01,-1.459127376049863e+01,-1.207316138280887e+01,-1.071193408226311e+01,-1.143386609818028e+01,-1.299678571846631e+01,-1.418717017327577e+01,-1.167690147895984e+01
8.016032064128256e-02,-1.275689255557244e+01,-1.459456665589451e+01,-1.207645427820475e+01,-1.071522697765899e+01,-1.143715899357616e+01,-1.300007861386219e+01,-1.419046306867164e+01,-1.168019437435572e+01
1.002004008016032e-01,-1.276109653809652e+01,-1.459877063841859e+01,-1.208065826072883e+01,-1.071943096018307e+01,-1.144136297610024e+01,-1.300428259638627e+01,-1.419466705119573e+01,-1.168439835687980e+01
1.202404809619238e-01,-1.276619808542351e+01,-1.460387218574559e+01,-1.208575980805582e+01,-1.072453250751006e+01,-1.144646452342723e+01,-1.300938414371326e+01,-1.419976859852272e+01,-1.168949990420679e+01
1.402805611222445e-01,-1.277218356922034e+01,-1.460985766954241e+01,-1.209174529185265e+01,-1.073051799130689e+01,-1.145245000722406e+01,-1.301536962751009e+01,-1.420575408231955e+01,-1.169548538800362e+01
1.603206412825651e-01,-1.277903926997948e+01,-1.461671337030155e+01,-1.209860099261179e+01,-1.073737369206603e+01,-1.145930570798320e+01,-1.302222532826923e+01,-1.421260978307868e+01,-1.170234108876276e+01
1.803607214428858e-01,-1.278675139222905e+01,-1.462442549255112e+01,-1.210631311486136e+01,-1.074508581431560e+01,-1.146701783023277e+01,-1.302993745051880e+01,-1.422032190532825e+01,-1.171005321101233e+01
2.004008016032064e-01,-1.279530608003541e+01,-1.463298018035748e+01,-1.211486780266772e+01,-1.075364050212196e+01,-1.147557251803913e+01,-1.303849213832516e+01,-1.422887659313461e+01,-1.171860789881869e+01
2.204408817635271e-01,-1.280468943271086e+01,-1.464236353303293e+01,-1.212425115534317e+01,-1.076302385479740e+01,-1.148495587071458e+01,-1.304787549100061e+01,-1.423825994581006e+01,-1.172799125149414e+01
2.404809619238477e-01,-1.281488752063722e+01,-1.465256162095929e+01,-1.213444924326953e+01,-1.077322194272377e+01,-1.149515395864094e+01,-1.305807357892697e+01,-1.424845803373642e+01,-1.173818933942050e+01
2.605210420841683e-01,-1.282588640111541e+01,-1.466356050143748e+01,-1.214544812374772e+01,-1.078422082320196e+01,-1.150615283911913e+01,-1.306907245940516e+01,-1.425945691421461e+01,-1.174918821989869e+01
2.805611222444890e-01,-1.283767213415152e+01,-1.467534623447359e+01,-1.215723385678383e+01,-1.079600655623807e+01,-1.151793857215524e+01,-1.308085819244127e+01,-1.427124264725072e+01,-1.176097395293480e+01
3.006012024048096e-01,-1.285023079809165e+01,-1.468790489841373e+01,-1.216979252072396e+01,-1.080856522017820e+01,-1.153049723609537e+01,-1.309341685638140e+01,-1.428380131119086e+01,-1.177353261687493e+01
