,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8
0.000000000000000e+00,-1.089764368718484e+01,-1.392500165206425e+01,-1.037189157705132e+01,-1.239193974225109e+01,-1.171239022478258e+01,-1.396890947179236e+01,-1.086507280676154e+01,-1.138609571160727e+01
2.004008016032064e-02,-1.089812345970408e+01,-1.392548142458349e+01,-1.037237134957055e+01,-1.239241951477033e+01,-1.171286999730182e+01,-1.396938924431159e+01,-1.086555257928077e+01,-1.138657548412650e+01
4.008016032064128e-02,-1.089955410924792e+01,-1.392691207412733e+01,-1.037380199911440e+01,-1.239385016431417e+01,-1.171430064684566e+01,-1.397081989385544e+01,-1.086698322882462e+01,-1.138800613367035e+01
6.012024048096192e-02,-1.090192251557433e+01,-1.392928048045374e+01,-1.037617040544080e+01,-1.239621857064058e+01,-1.171666905317207e+01,-1.397318830018184e+01,-1.086935163515102e+01,-1.139037453999675e+01
8.016032064128256e-02,-1.090521541097020e+01,-1.393257337584961e+01,-1.037946330083668e+01,-1.239951146603645e+01,-1.171996194856794e+01,-1.397648119557772e+01,-1.087264453054689e+01,-1.139366743539263e+01
1.002004008016032e-01,-1.090941939349428e+01,-1.393677735837369e+01,-1.038366728336076e+01,-1.240371544856053e+01,-1.172416593109203e+01,-1.398068517810180e+01,-1.087684851307098e+01,-1.139787141791671e+01
1.202404809619238e-01,-1.091452094082128e+01,-1.394187890570069e+01,-1.038876883068775e+01,-1.240881699588753e+01,-1.172926747841902e+01,-1.398578672542879e+01,-1.088195006039797e+01,-1.140297296524371e+01
1.402805611222445e-01,-1.092050642461810e+01,-1.394786438949751e+01,-1.039475431448458e+01,-1.241480247968435e+01,-1.173525296221585e+01,-1.399177220922562e+01,-1.088793554419480e+01,-1.140895844904053e+01
1.603206412825651e-01,-1.092736212537724e+01,-1.395472009025665e+01,-1.040161001524372e+01,-1.242165818044349e+01,-1.174210866297499e+01,-1.399862790998476e+01,-1.089479124495394e+01,-1.141581414979967e+01
1.803607214428858e-01,-1.093507424762681e+01,-1.396243221250622e+01,-1.040932213749329e+01,-1.242937030269306e+01,-1.174982078522456e+01,-1.400634003223433e+01,-1.090250336720351e+01,-1.142352627204924e+01
2.004008016032064e-01,-1.094362893543317e+01,-1.397098690031258e+01,-1.041787682529965e+01,-1.243792499049942e+01,-1.175837547303092e+01,-1.401489472004069e+01,-1.091105805500987e+01,-1.143208095985560e+01
2.204408817635271e-01,-1.095301228810862e+01,-1.398037025298803e+01,-1.042726017797510e+01,-1.244730834317487e+01,-1.176775882570636e+01,-1.402427807271613e+01,-1.092044140768531e+01,-1.144146431253105e+01
2.404809619238477e-01,-1.096321037603498e+01,-1.399056834091439e+01,-1.043745826590146e+01,-1.245750643110123e+01,-1.177795691363272e+01,-1.403447616064250e+01,-1.093063949561168e+01,-1.145166240045741e+01
2.605210420841683e-01,-1.097420925651317e+01,-1.400156722139258e+01,-1.044845714637965e+01,-1.246850531157942e+01,-1.178895579411092e+01,-1.404547504112069e+01,-1.094163837608987e+01,-1.146266128093560e+01
2.805611222444890e-01,-1.098599498954928e+01,-1.401335295442869e+01,-1.046024287941576e+01,-1.248029104461553e+01,-1.180074152714703e+01,-1.405726077415680e+01,-1.095342410912598e+01,-1.147444701397171e+01
3.006012024048096e-01,-1.099855365348942e+01,-1.402591161836883e+01,-1.047280154335589e+01,-1.249284970855567e+01,-1.181330019108716e+01,-1.406981943809693e+01,-1.096598277306611e+01,-1.148700567791185e+01
3.206412825651302e-01,-1.101187136041825e+01,-1.403922932529766e+01,-1.048611925028473e+01,-1.250616741548450e+01,-1.182661789801599e+01,-1.408313714502577e+01,-1.097930047999495e+01,-1.150032338484068e+01
3.406813627254509e-01,-1.102593427124010e+01,-1.405329223611951e+01,-1.050018216110658e+01,-1.252023032630635e+01,-1.184068080883784e+01,-1.409720005584761e+01,-1.099336339081679e+01,-1.151438629566253e+01
3.607214428857715e-01,-1.104072861036601e+01,-1.406808657524542e+01,-1.051497650023249e+01,-1.253502466543226e+01,-1.185547514796376e+01,-1.411199439497353e+01,-1.100815772994271e+01,-1.152918063478844e+01
3.807615230460922e-01,-1.105624067993602e+01,-1.408359864481543e+01,-1.053048856980250e+01,-1.255053673500227e+01,-1.187098721753376e+01,-1.412750646454354e+01,-1.102366979951272e+01,-1.154469270435845e+01
4.008016032064128e-01,-1.107245687351184e+01,-1.409981483839126e+01,-1.054670476337832e+01,-1.256675292857810e+01,-1.188720341110959e+01,-1.414372265811936e+01,-1.103988599308854e+01,-1.156090889793427e+01
4.208416833667334e-01,-1.108936368918235e+01,-1.411672165406176e+01,-1.056361157904882e+01,-1.258365974424860e+01,-1.190411022678009e+01,-1.416062947378986e+01,-1.105679280875904e+01,-1.157781571360477e+01
4.408817635270541e-01,-1.110694774203111e+01,-1.413430570691052e+01,-1.058119563189759e+01,-1.260124379709736e+01,-1.192169427962885e+01,-1.417821352663862e+01,-1.107437686160780e+01,-1.159539976645354e+01
4.609218436873747e-01,-1.112519577592317e+01,-1.415255374080258e+01,-1.059944366578965e+01,-1.261949183098942e+01,-1.193994231352092e+01,-1.419646156053069e+01,-1.109262489549987e+01,-1.161364780034560e+01
4.809619238476954e-01,-1.114409467457552e+01,-1.417145263945493e+01,-1.061834256444200e+01,-1.263839072964177e+01,-1.195884121217327e+01,-1.421536045918304e+01,-1.111152379415222e+01,-1.163254669899795e+01
5.010020040080160e-01,-1.116363147188364e+01,-1.419098943676305e+01,-1.063787936175011e+01,-1.265792752694989e+01,-1.197837800948138e+01,-1.423489725649115e+01,-1.113106059146033e+01,-1.165208349630607e+01
5.210420841683366e-01,-1.118379336148389e+01,-1.421115132636331e+01,-1.065804125135037e+01,-1.267808941655015e+01,-1.199853989908164e+01,-1.425505914609141e+01,-1.115122248106059e+01,-1.167224538590632e+01
5.410821643286573e-01,-1.120456770553895e+01,-1.423192567041836e+01,-1.067881559540543e+01,-1.269886376060520e+01,-1.201931424313670e+01,-1.427583349014647e+01,-1.117199682511565e+01,-1.169301972996138e+01
5.611222444889780e-01,-1.122594204274012e+01,-1.425330000761953e+01,-1.070018993260659e+01,-1.272023809780637e+01,-1.204068858033786e+01,-1.429720782734763e+01,-1.119337116231681e+01,-1.171439406716255e+01
5.811623246492986e-01,-1.124790409552726e+01,-1.427526206040667e+01,-1.072215198539373e+01,-1.274220015059351e+01,-1.206265063312500e+01,-1.431916988013477e+01,-1.121533321510395e+01,-1.173635611994969e+01
6.012024048096192e-01,-1.127044177653293e+01,-1.429779974141234e+01,-1.074468966639941e+01,-1.276473783159918e+01,-1.208518831413067e+01,-1.434170756114044e+01,-1.123787089610962e+01,-1.175889380095536e+01
6.212424849699398e-01,-1.129354319426271e+01,-1.432090115914212e+01,-1.076779108412919e+01,-1.278783924932896e+01,-1.210828973186045e+01,-1.436480897887023e+01,-1.126097231383940e+01,-1.178199521868514e+01
6.412825651302605e-01,-1.131719665802889e+01,-1.434455462290830e+01,-1.079144454789537e+01,-1.281149271309514e+01,-1.213194319562663e+01,-1.438846244263640e+01,-1.128462577760558e+01,-1.180564868245132e+01
6.613226452905812e-01,-1.134139068215877e+01,-1.436874864703818e+01,-1.081563857202524e+01,-1.283568673722502e+01,-1.215613721975651e+01,-1.441265646676628e+01,-1.130881980173546e+01,-1.182984270658119e+01
6.813627254509018e-01,-1.136611398950275e+01,-1.439347195438216e+01,-1.084036187936923e+01,-1.286041004456900e+01,-1.218086052710050e+01,-1.443737977411027e+01,-1.133354310907945e+01,-1.185456601392518e+01
7.014028056112224e-01,-1.139135551427046e+01,-1.441871347914987e+01,-1.086560340413694e+01,-1.288565156933671e+01,-1.220610205186821e+01,-1.446262129887798e+01,-1.135878463384716e+01,-1.187980753869289e+01
7.214428857715430e-01,-1.141710440422562e+01,-1.444446236910503e+01,-1.089135229409210e+01,-1.291140045929187e+01,-1.223185094182336e+01,-1.448837018883313e+01,-1.138453352380231e+01,-1.190555642864805e+01
7.414829659318637e-01,-1.144335002227264e+01,-1.447070798715205e+01,-1.091759791213912e+01,-1.293764607733889e+01,-1.225809655987039e+01,-1.451461580688016e+01,-1.141077914184934e+01,-1.193180204669507e+01
