,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8
0.000000000000000e+00,-1.260753329851578e+01,-1.228719830606810e+01,-1.235338980197967e+01,-1.114818689036417e+01,-1.311277201082473e+01,-1.068712510112044e+01,-1.324561516415791e+01,-1.396547538148522e+01
2.004008016032064e-02,-1.260801307103501e+01,-1.228767807858734e+01,-1.235386957449890e+01,-1.114866666288341e+01,-1.311325178334396e+01,-1.068760487363967e+01,-1.324609493667715e+01,-1.396595515400446e+01
4.008016032064128e-02,-1.260944372057886e+01,-1.228910872813118e+01,-1.235530022404275e+01,-1.115009731242725e+01,-1.311468243288781e+01,-1.068903552318352e+01,-1.324752558622099e+01,-1.396738580354830e+01
6.012024048096192e-02,-1.261181212690526e+01,-1.229147713445759e+01,-1.235766863036915e+01,-1.115246571875366e+01,-1.311705083921421e+01,-1.069140392950992e+01,-1.324989399254740e+01,-1.396975420987471e+01
8.016032064128256e-02,-1.261510502230114e+01,-1.229477002985346e+01,-1.236096152576503e+01,-1.115575861414953e+01,-1.312034373461008e+01,-1.069469682490580e+01,-1.325318688794327e+01,-1.397304710527058e+01
1.002004008016032e-01,-1.261930900482522e+01,-1.229897401237755e+01,-1.236516550828911e+01,-1.115996259667362e+01,-1.312454771713417e+01,-1.069890080742988e+01,-1.325739087046736e+01,-1.397725108779467e+01
1.202404809619238e-01,-1.262441055215221e+01,-1.230407555970454e+01,-1.237026705561611e+01,-1.116506414400061e+01,-1.312964926446116e+01,-1.070400235475687e+01,-1.326249241779435e+01,-1.398235263512166e+01
1.402805611222445e-01,-1.263039603594904e+01,-1.231006104350137e+01,-1.237625253941293e+01,-1.117104962779744e+01,-1.313563474825799e+01,-1.070998783855370e+01,-1.326847790159118e+01,-1.398833811891849e+01
1.603206412825651e-01,-1.263725173670818e+01,-1.231691674426050e+01,-1.238310824017207e+01,-1.117790532855657e+01,-1.314249044901713e+01,-1.071684353931284e+01,-1.327533360235032e+01,-1.399519381967762e+01
1.803607214428858e-01,-1.264496385895775e+01,-1.232462886651007e+01,-1.239082036242164e+01,-1.118561745080614e+01,-1.315020257126670e+01,-1.072455566156241e+01,-1.328304572459989e+01,-1.400290594192719e+01
2.004008016032064e-01,-1.265351854676411e+01,-1.233318355431644e+01,-1.239937505022800e+01,-1.119417213861250e+01,-1.315875725907306e+01,-1.073311034936877e+01,-1.329160041240625e+01,-1.401146062973356e+01
2.204408817635271e-01,-1.266290189943956e+01,-1.234256690699188e+01,-1.240875840290345e+01,-1.120355549128795e+01,-1.316814061174850e+01,-1.074249370204422e+01,-1.330098376508169e+01,-1.402084398240900e+01
2.404809619238477e-01,-1.267309998736592e+01,-1.235276499491824e+01,-1.241895649082981e+01,-1.121375357921431e+01,-1.317833869967487e+01,-1.075269178997058e+01,-1.331118185300805e+01,-1.403104207033536e+01
2.605210420841683e-01,-1.268409886784411e+01,-1.236376387539643e+01,-1.242995537130800e+01,-1.122475245969250e+01,-1.318933758015306e+01,-1.076369067044877e+01,-1.332218073348625e+01,-1.404204095081355e+01
2.805611222444890e-01,-1.269588460088022e+01,-1.237554960843254e+01,-1.244174110434411e+01,-1.123653819272861e+01,-1.320112331318917e+01,-1.077547640348488e+01,-1.333396646652236e+01,-1.405382668384966e+01
3.006012024048096e-01,-1.270844326482035e+01,-1.238810827237268e+01,-1.245429976828425e+01,-1.124909685666875e+01,-1.321368197712930e+01,-1.078803506742501e+01,-1.334652513046249e+01,-1.406638534778980e+01
3.206412825651302e-01,-1.272176097174919e+01,-1.240142597930151e+01,-1.246761747521308e+01,-1.126241456359758e+01,-1.322699968405814e+01,-1.080135277435385e+01,-1.335984283739132e+01,-1.407970305471863e+01
3.406813627254509e-01,-1.273582388257104e+01,-1.241548889012336e+01,-1.248168038603493e+01,-1.127647747441943e+01,-1.324106259487998e+01,-1.081541568517570e+01,-1.337390574821317e+01,-1.409376596554048e+01
3.607214428857715e-01,-1.275061822169695e+01,-1.243028322924928e+01,-1.249647472516084e+01,-1.129127181354534e+01,-1.325585693400590e+01,-1.083021002430161e+01,-1.338870008733909e+01,-1.410856030466640e+01
3.807615230460922e-01,-1.276613029126696e+01,-1.244579529881928e+01,-1.251198679473085e+01,-1.130678388311535e+01,-1.327136900357591e+01,-1.084572209387162e+01,-1.340421215690909e+01,-1.412407237423640e+01
4.008016032064128e-01,-1.278234648484278e+01,-1.246201149239511e+01,-1.252820298830667e+01,-1.132300007669118e+01,-1.328758519715173e+01,-1.086193828744744e+01,-1.342042835048492e+01,-1.414028856781223e+01
4.208416833667334e-01,-1.279925330051328e+01,-1.247891830806561e+01,-1.254510980397717e+01,-1.133990689236168e+01,-1.330449201282223e+01,-1.087884510311794e+01,-1.343733516615542e+01,-1.415719538348273e+01
4.408817635270541e-01,-1.281683735336205e+01,-1.249650236091437e+01,-1.256269385682594e+01,-1.135749094521044e+01,-1.332207606567099e+01,-1.089642915596671e+01,-1.345491921900418e+01,-1.417477943633149e+01
4.609218436873747e-01,-1.283508538725411e+01,-1.251475039480644e+01,-1.258094189071800e+01,-1.137573897910251e+01,-1.334032409956306e+01,-1.091467718985877e+01,-1.347316725289625e+01,-1.419302747022356e+01
4.809619238476954e-01,-1.285398428590646e+01,-1.253364929345879e+01,-1.259984078937035e+01,-1.139463787775485e+01,-1.335922299821541e+01,-1.093357608851112e+01,-1.349206615154860e+01,-1.421192636887591e+01
5.010020040080160e-01,-1.287352108321458e+01,-1.255318609076690e+01,-1.261937758667847e+01,-1.141417467506297e+01,-1.337875979552352e+01,-1.095311288581923e+01,-1.351160294885671e+01,-1.423146316618402e+01
5.210420841683366e-01,-1.289368297281483e+01,-1.257334798036716e+01,-1.263953947627872e+01,-1.143433656466323e+01,-1.339892168512378e+01,-1.097327477541949e+01,-1.353176483845697e+01,-1.425162505578428e+01
5.410821643286573e-01,-1.291445731686989e+01,-1.259412232442222e+01,-1.266031382033378e+01,-1.145511090871829e+01,-1.341969602917884e+01,-1.099404911947455e+01,-1.355253918251203e+01,-1.427239939983934e+01
5.611222444889780e-01,-1.293583165407106e+01,-1.261549666162338e+01,-1.268168815753495e+01,-1.147648524591945e+01,-1.344107036638000e+01,-1.101542345667571e+01,-1.357391351971319e+01,-1.429377373704050e+01
5.811623246492986e-01,-1.295779370685820e+01,-1.263745871441052e+01,-1.270365021032209e+01,-1.149844729870659e+01,-1.346303241916714e+01,-1.103738550946286e+01,-1.359587557250033e+01,-1.431573578982764e+01
6.012024048096192e-01,-1.298033138786387e+01,-1.265999639541619e+01,-1.272618789132776e+01,-1.152098497971226e+01,-1.348557010017281e+01,-1.105992319046852e+01,-1.361841325350600e+01,-1.433827347083331e+01
6.212424849699398e-01,-1.300343280559365e+01,-1.268309781314597e+01,-1.274928930905754e+01,-1.154408639744204e+01,-1.350867151790260e+01,-1.108302460819831e+01,-1.364151467123578e+01,-1.436137488856309e+01
6.412825651302605e-01,-1.302708626935983e+01,-1.270675127691215e+01,-1.277294277282372e+01,-1.156773986120822e+01,-1.353232498166877e+01,-1.110667807196449e+01,-1.366516813500196e+01,-1.438502835232927e+01
