,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02
2.020202020202020e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01
3.030303030303030e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435327268646e-01
4.040404040404040e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365752882359e-01,2.311365772733395e-01
5.050505050505051e-01,2.769101163169473e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101163169473e-01,2.769101194931130e-01
6.060606060606061e-01,3.182210039955107e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210039955107e-01,3.182209984372207e-01
7.070707070707071e-01,3.553997314664217e-01,3.553997405978981e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997417889603e-01
8.080808080808081e-01,3.888169270929905e-01,3.888169223287419e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169270929905e-01,3.888169342393633e-01
9.090909090909091e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01
1.010101010101010e+00,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01
1.111111111111111e+00,4.702556053431282e-01,4.702555993878175e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01
1.114267676767677e+00,4.709778991694725e-01,4.709778793184368e-01,4.709778991694725e-01,4.709778991694725e-01,4.709778991694725e-01,4.709778991694725e-01,4.709778991694725e-01,4.709778991694725e-01
1.115056818181818e+00,4.711581092528517e-01,4.711581009154167e-01,4.711581167962453e-01,4.711581092528517e-01,4.711581167962453e-01,4.711581092528517e-01,4.711581092528517e-01,4.711581167962453e-01
1.115155460858586e+00,4.711806159600040e-01,4.711806246944597e-01,4.711806159600040e-01,4.711806159600040e-01,4.711806159600040e-01,4.711806159600040e-01,4.711806159600040e-01,4.711806239004183e-01
1.115254103535354e+00,4.712031389450055e-01,4.712031361658605e-01,4.712031389450055e-01,4.712031389450055e-01,4.712031389450055e-01,4.712031389450055e-01,4.712031389450055e-01,4.712031384017140e-01
1.115451388888889e+00,4.712481555354759e-01,4.712481511682481e-01,4.712481543444137e-01,4.712481555354759e-01,4.712481543444137e-01,4.712481555354759e-01,4.712481555354759e-01,4.712481618251199e-01
1.115845959595960e+00,4.713381775998368e-01,4.713381756147333e-01,4.713381775998368e-01,4.713381775998368e-01,4.713381775998368e-01,4.713381775998368e-01,4.713381775998368e-01,4.713381822491582e-01
1.117424242424242e+00,4.716979061565146e-01,4.716979073475768e-01,4.716979061565146e-01,4.716979061565146e-01,4.716979061565146e-01,4.716979061565146e-01,4.716979061565146e-01,4.716979032833384e-01
1.123737373737374e+00,4.731311410019385e-01,4.731311390168350e-01,4.731311310764207e-01,4.731311410019385e-01,4.731311310764207e-01,4.731311410019385e-01,4.731311410019385e-01,4.731311365615752e-01
1.136363636363636e+00,4.759707072194593e-01,4.759707125395368e-01,4.759707073782676e-01,4.759707072194593e-01,4.759707073782676e-01,4.759707072194593e-01,4.759707072194593e-01,4.759707033976124e-01
