,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02
2.020202020202020e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01
3.030303030303030e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01
4.040404040404040e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365752882359e-01
5.050505050505051e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101163169473e-01
6.060606060606061e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210039955107e-01
7.070707070707071e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01
8.080808080808081e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169270929905e-01
9.090909090909091e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01
1.010101010101010e+00,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01
1.111111111111111e+00,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01
1.212121212121212e+00,4.922842380197939e-01,4.922842419900010e-01,4.922842380197939e-01,4.922842419900010e-01,4.922842439751046e-01,4.922842380197939e-01,4.922842419900010e-01,4.922842380197939e-01
1.224747474747475e+00,4.948876080399959e-01,4.948876179655137e-01,4.948876080399959e-01,4.948876179655137e-01,4.948876100250995e-01,4.948876080399959e-01,4.948876179655137e-01,4.948876080399959e-01
1.231060606060606e+00,4.961774092276298e-01,4.961774092276298e-01,4.961774092276298e-01,4.961774092276298e-01,4.961774008901949e-01,4.961774092276298e-01,4.961774092276298e-01,4.961774092276298e-01
1.232638888888889e+00,4.964986247901234e-01,4.964986188348127e-01,4.964986247901234e-01,4.964986188348127e-01,4.964986188348127e-01,4.964986247901234e-01,4.964986188348127e-01,4.964986247901234e-01
1.232737531565657e+00,4.965186882318131e-01,4.965186882318131e-01,4.965186882318131e-01,4.965186882318131e-01,4.965186847694696e-01,4.965186882318131e-01,4.965186882318131e-01,4.965186882318131e-01
1.232836174242424e+00,4.965387437330885e-01,4.965387437330885e-01,4.965387437330885e-01,4.965387437330885e-01,4.965387415272638e-01,4.965387437330885e-01,4.965387437330885e-01,4.965387437330885e-01
1.233033459595960e+00,4.965788559267014e-01,4.965788551326600e-01,4.965788559267014e-01,4.965788551326600e-01,4.965788541117722e-01,4.965788559267014e-01,4.965788551326600e-01,4.965788559267014e-01
1.233428030303030e+00,4.966590509343944e-01,4.966590549046015e-01,4.966590509343944e-01,4.966590549046015e-01,4.966590534279595e-01,4.966590509343944e-01,4.966590549046015e-01,4.966590509343944e-01
1.234217171717172e+00,4.968193536052240e-01,4.968193520171411e-01,4.968193536052240e-01,4.968193520171411e-01,4.968193593829201e-01,4.968193536052240e-01,4.968193520171411e-01,4.968193536052240e-01
