,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8
0.000000000000000e+00,-9.914993050837586e+00,-1.270448174264688e+01,-1.555436296842050e+01,-1.420837930063657e+01,-1.249542096194900e+01,-1.376534352386142e+01,-1.208454035948983e+01,-1.111347140916418e+01
2.004008016032064e-02,-9.915472823356820e+00,-1.270496151516611e+01,-1.555484274093974e+01,-1.420885907315581e+01,-1.249590073446824e+01,-1.376582329638065e+01,-1.208502013200906e+01,-1.111395118168341e+01
4.008016032064128e-02,-9.916903472900666e+00,-1.270639216470996e+01,-1.555627339048358e+01,-1.421028972269965e+01,-1.249733138401208e+01,-1.376725394592450e+01,-1.208645078155291e+01,-1.111538183122726e+01
6.012024048096192e-02,-9.919271879227070e+00,-1.270876057103636e+01,-1.555864179680999e+01,-1.421265812902606e+01,-1.249969979033849e+01,-1.376962235225090e+01,-1.208881918787931e+01,-1.111775023755366e+01
8.016032064128256e-02,-9.922564774622945e+00,-1.271205346643224e+01,-1.556193469220586e+01,-1.421595102442193e+01,-1.250299268573436e+01,-1.377291524764678e+01,-1.209211208327519e+01,-1.112104313294954e+01
1.002004008016032e-01,-9.926768757147029e+00,-1.271625744895632e+01,-1.556613867472995e+01,-1.422015500694602e+01,-1.250719666825845e+01,-1.377711923017086e+01,-1.209631606579927e+01,-1.112524711547362e+01
1.202404809619238e-01,-9.931870304474021e+00,-1.272135899628331e+01,-1.557124022205694e+01,-1.422525655427301e+01,-1.251229821558544e+01,-1.378222077749786e+01,-1.210141761312626e+01,-1.113034866280061e+01
1.402805611222445e-01,-9.937855788270848e+00,-1.272734448008014e+01,-1.557722570585377e+01,-1.423124203806984e+01,-1.251828369938227e+01,-1.378820626129468e+01,-1.210740309692309e+01,-1.113633414659744e+01
1.603206412825651e-01,-9.944711489029986e+00,-1.273420018083928e+01,-1.558408140661290e+01,-1.423809773882897e+01,-1.252513940014140e+01,-1.379506196205382e+01,-1.211425879768223e+01,-1.114318984735658e+01
1.803607214428858e-01,-9.952423611279556e+00,-1.274191230308885e+01,-1.559179352886247e+01,-1.424580986107854e+01,-1.253285152239097e+01,-1.380277408430339e+01,-1.212197091993180e+01,-1.115090196960615e+01
2.004008016032064e-01,-9.960978299085918e+00,-1.275046699089521e+01,-1.560034821666883e+01,-1.425436454888490e+01,-1.254140621019734e+01,-1.381132877210975e+01,-1.213052560773816e+01,-1.115945665741251e+01
2.204408817635271e-01,-9.970361651761364e+00,-1.275985034357066e+01,-1.560973156934428e+01,-1.426374790156035e+01,-1.255078956287278e+01,-1.382071212478520e+01,-1.213990896041360e+01,-1.116884001008796e+01
2.404809619238477e-01,-9.980559739687726e+00,-1.277004843149702e+01,-1.561992965727064e+01,-1.427394598948671e+01,-1.256098765079914e+01,-1.383091021271156e+01,-1.215010704833997e+01,-1.117903809801432e+01
2.605210420841683e-01,-9.991558620165916e+00,-1.278104731197521e+01,-1.563092853774883e+01,-1.428494486996490e+01,-1.257198653127733e+01,-1.384190909318975e+01,-1.216110592881816e+01,-1.119003697849251e+01
2.805611222444890e-01,-1.000334435320203e+01,-1.279283304501132e+01,-1.564271427078494e+01,-1.429673060300101e+01,-1.258377226431344e+01,-1.385369482622586e+01,-1.217289166185427e+01,-1.120182271152862e+01
3.006012024048096e-01,-1.001590301714216e+01,-1.280539170895145e+01,-1.565527293472508e+01,-1.430928926694115e+01,-1.259633092825358e+01,-1.386625349016600e+01,-1.218545032579440e+01,-1.121438137546875e+01
3.206412825651302e-01,-1.002922072407100e+01,-1.281870941588029e+01,-1.566859064165391e+01,-1.432260697386998e+01,-1.260964863518241e+01,-1.387957119709483e+01,-1.219876803272324e+01,-1.122769908239759e+01
3.406813627254509e-01,-1.004328363489284e+01,-1.283277232670214e+01,-1.568265355247576e+01,-1.433666988469183e+01,-1.262371154600426e+01,-1.389363410791668e+01,-1.221283094354508e+01,-1.124176199321944e+01
3.607214428857715e-01,-1.005807797401876e+01,-1.284756666582805e+01,-1.569744789160167e+01,-1.435146422381774e+01,-1.263850588513018e+01,-1.390842844704259e+01,-1.222762528267100e+01,-1.125655633234535e+01
3.807615230460922e-01,-1.007359004358877e+01,-1.286307873539806e+01,-1.571295996117168e+01,-1.436697629338775e+01,-1.265401795470018e+01,-1.392394051661260e+01,-1.224313735224101e+01,-1.127206840191536e+01
4.008016032064128e-01,-1.008980623716459e+01,-1.287929492897388e+01,-1.572917615474751e+01,-1.438319248696358e+01,-1.267023414827601e+01,-1.394015671018842e+01,-1.225935354581683e+01,-1.128828459549118e+01
4.208416833667334e-01,-1.010671305283509e+01,-1.289620174464438e+01,-1.574608297041801e+01,-1.440009930263408e+01,-1.268714096394651e+01,-1.395706352585892e+01,-1.227626036148733e+01,-1.130519141116168e+01
4.408817635270541e-01,-1.012429710568385e+01,-1.291378579749315e+01,-1.576366702326677e+01,-1.441768335548284e+01,-1.270472501679527e+01,-1.397464757870769e+01,-1.229384441433609e+01,-1.132277546401045e+01
4.609218436873747e-01,-1.014254513957592e+01,-1.293203383138521e+01,-1.578191505715884e+01,-1.443593138937491e+01,-1.272297305068734e+01,-1.399289561259975e+01,-1.231209244822816e+01,-1.134102349790251e+01
4.809619238476954e-01,-1.016144403822827e+01,-1.295093273003756e+01,-1.580081395581118e+01,-1.445483028802725e+01,-1.274187194933969e+01,-1.401179451125210e+01,-1.233099134688051e+01,-1.135992239655486e+01
5.010020040080160e-01,-1.018098083553638e+01,-1.297046952734567e+01,-1.582035075311930e+01,-1.447436708533537e+01,-1.276140874664780e+01,-1.403133130856022e+01,-1.235052814418862e+01,-1.137945919386297e+01
5.210420841683366e-01,-1.020114272513664e+01,-1.299063141694593e+01,-1.584051264271956e+01,-1.449452897493563e+01,-1.278157063624806e+01,-1.405149319816047e+01,-1.237069003378888e+01,-1.139962108346323e+01
