,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8
0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00
1.010101010101010e-01,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02,6.502638473625140e-02
2.020202020202020e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01,1.252802827466585e-01
3.030303030303030e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435307417611e-01,1.806435327268646e-01
4.040404040404040e-01,2.311365745735987e-01,2.311365745735987e-01,2.311365745735987e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365745735987e-01,2.311365752882359e-01,2.311365772733395e-01
5.050505050505051e-01,2.769101055973881e-01,2.769101067884502e-01,2.769101067884502e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101067884502e-01,2.769101163169473e-01,2.769101194931130e-01
6.060606060606061e-01,3.182209940699929e-01,3.182210047895522e-01,3.182210047895522e-01,3.182210047895522e-01,3.182210039955107e-01,3.182210047895522e-01,3.182210039955107e-01,3.182209984372207e-01
7.070707070707071e-01,3.553997405978981e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997314664217e-01,3.553997405978981e-01,3.553997417889603e-01
8.080808080808081e-01,3.888169243138455e-01,3.888169318572390e-01,3.888169318572390e-01,3.888169318572390e-01,3.888169270929905e-01,3.888169318572390e-01,3.888169243138455e-01,3.888169334453219e-01
9.090909090909091e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01,4.188545883236405e-01
1.010101010101010e+00,4.458847410345884e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01,4.458847311090705e-01
1.111111111111111e+00,4.702555993878175e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556053431282e-01,4.702556093133353e-01,4.702556053431282e-01
1.123737373737374e+00,4.731311310764207e-01,4.731311310764207e-01,4.731311310764207e-01,4.731311310764207e-01,4.731311410019385e-01,4.731311310764207e-01,4.731311390168350e-01,4.731311330615243e-01
1.126893939393939e+00,4.738443887113560e-01,4.738443748156310e-01,4.738443748156310e-01,4.738443748156310e-01,4.738443748156310e-01,4.738443748156310e-01,4.738443688603203e-01,4.738443787858382e-01
1.127091224747475e+00,4.738888848076727e-01,4.738888788523620e-01,4.738888788523620e-01,4.738888788523620e-01,4.738888848076727e-01,4.738888788523620e-01,4.738888848076727e-01,4.738888848076727e-01
1.127189867424243e+00,4.739111179675544e-01,4.739111294811550e-01,4.739111294811550e-01,4.739111294811550e-01,4.739111239228651e-01,4.739111294811550e-01,4.739111239228651e-01,4.739111278930722e-01
1.127288510101010e+00,4.739333809039893e-01,4.739333809039893e-01,4.739333809039893e-01,4.739333809039893e-01,4.739333809039893e-01,4.739333809039893e-01,4.739333809039893e-01,4.739333767478651e-01
1.127683080808081e+00,4.740223333945516e-01,4.740223433200694e-01,4.740223433200694e-01,4.740223433200694e-01,4.740223401439037e-01,4.740223433200694e-01,4.740223333945516e-01,4.740223399244974e-01
1.128472222222222e+00,4.742001490460157e-01,4.742001629417406e-01,4.742001629417406e-01,4.742001629417406e-01,4.742001629417406e-01,4.742001629417406e-01,4.742001688970513e-01,4.742001618447097e-01
1.130050505050505e+00,4.745553833282319e-01,4.745553833282319e-01,4.745553833282319e-01,4.745553833282319e-01,4.745553833282319e-01,4.745553833282319e-01,4.745553833282318e-01,4.745553794102642e-01
1.136363636363636e+00,4.759707125395368e-01,4.759707073782676e-01,4.759707073782676e-01,4.759707073782676e-01,4.759707072194593e-01,4.759707073782676e-01,4.759707125395368e-01,4.759707033976124e-01
