,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8
0.000000000000000e+00,-1.392334234568413e+01,-1.566061850162456e+01,-1.339047772490198e+01,-1.283138564321987e+01,-1.349887973049023e+01,-1.155769940589683e+01,-1.398816798103742e+01,-1.375636981721103e+01
2.004008016032064e-02,-1.392382211820336e+01,-1.566109827414380e+01,-1.339095749742122e+01,-1.283186541573910e+01,-1.349935950300946e+01,-1.155817917841607e+01,-1.398864775355665e+01,-1.375684958973027e+01
4.008016032064128e-02,-1.392525276774721e+01,-1.566252892368764e+01,-1.339238814696506e+01,-1.283329606528295e+01,-1.350079015255331e+01,-1.155960982795991e+01,-1.399007840310050e+01,-1.375828023927411e+01
6.012024048096192e-02,-1.392762117407361e+01,-1.566489733001405e+01,-1.339475655329147e+01,-1.283566447160935e+01,-1.350315855887971e+01,-1.156197823428631e+01,-1.399244680942690e+01,-1.376064864560052e+01
8.016032064128256e-02,-1.393091406946949e+01,-1.566819022540992e+01,-1.339804944868734e+01,-1.283895736700523e+01,-1.350645145427558e+01,-1.156527112968219e+01,-1.399573970482278e+01,-1.376394154099639e+01
1.002004008016032e-01,-1.393511805199357e+01,-1.567239420793401e+01,-1.340225343121143e+01,-1.284316134952931e+01,-1.351065543679967e+01,-1.156947511220627e+01,-1.399994368734686e+01,-1.376814552352047e+01
1.202404809619238e-01,-1.394021959932056e+01,-1.567749575526100e+01,-1.340735497853842e+01,-1.284826289685630e+01,-1.351575698412666e+01,-1.157457665953327e+01,-1.400504523467385e+01,-1.377324707084747e+01
1.402805611222445e-01,-1.394620508311739e+01,-1.568348123905783e+01,-1.341334046233525e+01,-1.285424838065313e+01,-1.352174246792349e+01,-1.158056214333009e+01,-1.401103071847068e+01,-1.377923255464429e+01
1.603206412825651e-01,-1.395306078387653e+01,-1.569033693981696e+01,-1.342019616309438e+01,-1.286110408141227e+01,-1.352859816868263e+01,-1.158741784408923e+01,-1.401788641922982e+01,-1.378608825540343e+01
1.803607214428858e-01,-1.396077290612610e+01,-1.569804906206653e+01,-1.342790828534396e+01,-1.286881620366184e+01,-1.353631029093220e+01,-1.159512996633880e+01,-1.402559854147939e+01,-1.379380037765300e+01
2.004008016032064e-01,-1.396932759393246e+01,-1.570660374987290e+01,-1.343646297315032e+01,-1.287737089146820e+01,-1.354486497873856e+01,-1.160368465414516e+01,-1.403415322928575e+01,-1.380235506545936e+01
2.204408817635271e-01,-1.397871094660790e+01,-1.571598710254834e+01,-1.344584632582576e+01,-1.288675424414365e+01,-1.355424833141400e+01,-1.161306800682061e+01,-1.404353658196120e+01,-1.381173841813481e+01
2.404809619238477e-01,-1.398890903453427e+01,-1.572618519047470e+01,-1.345604441375212e+01,-1.289695233207001e+01,-1.356444641934037e+01,-1.162326609474697e+01,-1.405373466988756e+01,-1.382193650606117e+01
2.605210420841683e-01,-1.399990791501246e+01,-1.573718407095289e+01,-1.346704329423032e+01,-1.290795121254820e+01,-1.357544529981856e+01,-1.163426497522516e+01,-1.406473355036575e+01,-1.383293538653936e+01
2.805611222444890e-01,-1.401169364804857e+01,-1.574896980398900e+01,-1.347882902726642e+01,-1.291973694558431e+01,-1.358723103285467e+01,-1.164605070826127e+01,-1.407651928340186e+01,-1.384472111957547e+01
3.006012024048096e-01,-1.402425231198870e+01,-1.576152846792914e+01,-1.349138769120656e+01,-1.293229560952444e+01,-1.359978969679480e+01,-1.165860937220141e+01,-1.408907794734199e+01,-1.385727978351561e+01
3.206412825651302e-01,-1.403757001891754e+01,-1.577484617485797e+01,-1.350470539813539e+01,-1.294561331645328e+01,-1.361310740372364e+01,-1.167192707913024e+01,-1.410239565427083e+01,-1.387059749044444e+01
3.406813627254509e-01,-1.405163292973938e+01,-1.578890908567982e+01,-1.351876830895724e+01,-1.295967622727512e+01,-1.362717031454548e+01,-1.168598998995209e+01,-1.411645856509268e+01,-1.388466040126629e+01
3.607214428857715e-01,-1.406642726886530e+01,-1.580370342480574e+01,-1.353356264808316e+01,-1.297447056640104e+01,-1.364196465367140e+01,-1.170078432907800e+01,-1.413125290421859e+01,-1.389945474039220e+01
3.807615230460922e-01,-1.408193933843531e+01,-1.581921549437574e+01,-1.354907471765316e+01,-1.298998263597105e+01,-1.365747672324141e+01,-1.171629639864801e+01,-1.414676497378860e+01,-1.391496680996221e+01
4.008016032064128e-01,-1.409815553201113e+01,-1.583543168795157e+01,-1.356529091122899e+01,-1.300619882954687e+01,-1.367369291681723e+01,-1.173251259222383e+01,-1.416298116736442e+01,-1.393118300353803e+01
4.208416833667334e-01,-1.411506234768163e+01,-1.585233850362207e+01,-1.358219772689949e+01,-1.302310564521737e+01,-1.369059973248773e+01,-1.174941940789433e+01,-1.417988798303492e+01,-1.394808981920854e+01
4.408817635270541e-01,-1.413264640053039e+01,-1.586992255647083e+01,-1.359978177974825e+01,-1.304068969806614e+01,-1.370818378533649e+01,-1.176700346074310e+01,-1.419747203588369e+01,-1.396567387205730e+01
4.609218436873747e-01,-1.415089443442246e+01,-1.588817059036290e+01,-1.361802981364032e+01,-1.305893773195820e+01,-1.372643181922856e+01,-1.178525149463516e+01,-1.421572006977575e+01,-1.398392190594936e+01
4.809619238476954e-01,-1.416979333307481e+01,-1.590706948901525e+01,-1.363692871229267e+01,-1.307783663061055e+01,-1.374533071788091e+01,-1.180415039328751e+01,-1.423461896842810e+01,-1.400282080460171e+01
5.010020040080160e-01,-1.418933013038292e+01,-1.592660628632336e+01,-1.365646550960078e+01,-1.309737342791866e+01,-1.376486751518902e+01,-1.182368719059563e+01,-1.425415576573621e+01,-1.402235760190983e+01
5.210420841683366e-01,-1.420949201998318e+01,-1.594676817592362e+01,-1.367662739920104e+01,-1.311753531751892e+01,-1.378502940478928e+01,-1.184384908019588e+01,-1.427431765533647e+01,-1.404251949151008e+01
5.410821643286573e-01,-1.423026636403824e+01,-1.596754251997868e+01,-1.369740174325610e+01,-1.313830966157398e+01,-1.380580374884434e+01,-1.186462342425094e+01,-1.429509199939153e+01,-1.406329383556514e+01
5.611222444889780e-01,-1.425164070123940e+01,-1.598891685717984e+01,-1.371877608045726e+01,-1.315968399877514e+01,-1.382717808604550e+01,-1.188599776145211e+01,-1.431646633659270e+01,-1.408466817276631e+01
5.811623246492986e-01,-1.427360275402654e+01,-1.601087890996698e+01,-1.374073813324440e+01,-1.318164605156228e+01,-1.384914013883264e+01,-1.190795981423925e+01,-1.433842838937984e+01,-1.410663022555345e+01
6.012024048096192e-01,-1.429614043503221e+01,-1.603341659097265e+01,-1.376327581425007e+01,-1.320418373256796e+01,-1.387167781983831e+01,-1.193049749524492e+01,-1.436096607038550e+01,-1.412916790655912e+01
6.212424849699398e-01,-1.431924185276200e+01,-1.605651800870243e+01,-1.378637723197985e+01,-1.322728515029774e+01,-1.389477923756809e+01,-1.195359891297470e+01,-1.438406748811529e+01,-1.415226932428890e+01
6.412825651302605e-01,-1.434289531652817e+01,-1.608017147246861e+01,-1.381003069574603e+01,-1.325093861406392e+01,-1.391843270133427e+01,-1.197725237674088e+01,-1.440772095188147e+01,-1.417592278805508e+01
6.613226452905812e-01,-1.436708934065805e+01,-1.610436549659849e+01,-1.383422471987591e+01,-1.327513263819379e+01,-1.394262672546415e+01,-1.200144640087075e+01,-1.443191497601134e+01,-1.420011681218496e+01
6.813627254509018e-01,-1.439181264800204e+01,-1.612908880394248e+01,-1.385894802721990e+01,-1.329985594553778e+01,-1.396735003280814e+01,-1.202616970821474e+01,-1.445663828335533e+01,-1.422484011952894e+01
7.014028056112224e-01,-1.441705417276975e+01,-1.615433032871018e+01,-1.388418955198761e+01,-1.332509747030549e+01,-1.399259155757585e+01,-1.205141123298245e+01,-1.448187980812304e+01,-1.425008164429665e+01
7.214428857715430e-01,-1.444280306272491e+01,-1.618007921866534e+01,-1.390993844194276e+01,-1.335084636026065e+01,-1.401834044753100e+01,-1.207716012293761e+01,-1.450762869807820e+01,-1.427583053425181e+01
7.414829659318637e-01,-1.446904868077193e+01,-1.620632483671237e+01,-1.393618405998979e+01,-1.337709197830767e+01,-1.404458606557803e+01,-1.210340574098463e+01,-1.453387431612522e+01,-1.430207615229883e+01
7.615230460921844e-01,-1.449578060596847e+01,-1.623305676190891e+01,-1.396291598518632e+01,-1.340382390350421e+01,-1.407131799077457e+01,-1.213013766618117e+01,-1.456060624132176e+01,-1.432880807749537e+01
7.815631262525050e-01,-1.452298863399925e+01,-1.626026478993969e+01,-1.399012401321711e+01,-1.343103193153499e+01,-1.409852601880535e+01,-1.215734569421196e+01,-1.458781426935255e+01,-1.435601610552616e+01
