,Domain_1,Domain_2,Domain_3,Domain_4,Domain_5,Domain_6,Domain_7,Domain_8
0.000000000000000e+00,-1.487139012941496e+01,-1.104450429657717e+01,-1.245391840338044e+01,-1.129758263191041e+01,-1.562413416484259e+01,-1.050945393407733e+01,-1.171942030353802e+01,-8.901554226552021e+00
2.004008016032064e-02,-1.487186990193419e+01,-1.104498406909641e+01,-1.245439817589968e+01,-1.129806240442965e+01,-1.562461393736183e+01,-1.050993370659656e+01,-1.171990007605726e+01,-8.902033999071255e+00
4.008016032064128e-02,-1.487330055147804e+01,-1.104641471864025e+01,-1.245582882544352e+01,-1.129949305397349e+01,-1.562604458690567e+01,-1.051136435614041e+01,-1.172133072560110e+01,-8.903464648615101e+00
6.012024048096192e-02,-1.487566895780444e+01,-1.104878312496666e+01,-1.245819723176993e+01,-1.130186146029989e+01,-1.562841299323208e+01,-1.051373276246681e+01,-1.172369913192751e+01,-8.905833054941505e+00
8.016032064128256e-02,-1.487896185320032e+01,-1.105207602036253e+01,-1.246149012716580e+01,-1.130515435569577e+01,-1.563170588862795e+01,-1.051702565786269e+01,-1.172699202732338e+01,-8.909125950337380e+00
1.002004008016032e-01,-1.488316583572440e+01,-1.105628000288662e+01,-1.246569410968989e+01,-1.130935833821985e+01,-1.563590987115203e+01,-1.052122964038677e+01,-1.173119600984746e+01,-8.913329932861464e+00
1.202404809619238e-01,-1.488826738305139e+01,-1.106138155021361e+01,-1.247079565701688e+01,-1.131445988554685e+01,-1.564101141847903e+01,-1.052633118771376e+01,-1.173629755717446e+01,-8.918431480188456e+00
1.402805611222445e-01,-1.489425286684822e+01,-1.106736703401044e+01,-1.247678114081371e+01,-1.132044536934367e+01,-1.564699690227585e+01,-1.053231667151059e+01,-1.174228304097128e+01,-8.924416963985284e+00
1.603206412825651e-01,-1.490110856760736e+01,-1.107422273476957e+01,-1.248363684157284e+01,-1.132730107010281e+01,-1.565385260303499e+01,-1.053917237226973e+01,-1.174913874173042e+01,-8.931272664744421e+00
1.803607214428858e-01,-1.490882068985693e+01,-1.108193485701914e+01,-1.249134896382241e+01,-1.133501319235238e+01,-1.566156472528456e+01,-1.054688449451930e+01,-1.175685086397999e+01,-8.938984786993991e+00
2.004008016032064e-01,-1.491737537766329e+01,-1.109048954482551e+01,-1.249990365162878e+01,-1.134356788015874e+01,-1.567011941309092e+01,-1.055543918232566e+01,-1.176540555178635e+01,-8.947539474800353e+00
2.204408817635271e-01,-1.492675873033874e+01,-1.109987289750095e+01,-1.250928700430422e+01,-1.135295123283419e+01,-1.567950276576637e+01,-1.056482253500111e+01,-1.177478890446180e+01,-8.956922827475799e+00
2.404809619238477e-01,-1.493695681826510e+01,-1.111007098542731e+01,-1.251948509223058e+01,-1.136314932076055e+01,-1.568970085369273e+01,-1.057502062292747e+01,-1.178498699238816e+01,-8.967120915402161e+00
2.605210420841683e-01,-1.494795569874329e+01,-1.112106986590550e+01,-1.253048397270877e+01,-1.137414820123874e+01,-1.570069973417092e+01,-1.058601950340566e+01,-1.179598587286635e+01,-8.978119795880351e+00
2.805611222444890e-01,-1.495974143177940e+01,-1.113285559894161e+01,-1.254226970574488e+01,-1.138593393427485e+01,-1.571248546720703e+01,-1.059780523644177e+01,-1.180777160590246e+01,-8.989905528916461e+00
3.006012024048096e-01,-1.497230009571953e+01,-1.114541426288175e+01,-1.255482836968502e+01,-1.139849259821499e+01,-1.572504413114717e+01,-1.061036390038190e+01,-1.182033026984260e+01,-9.002464192856596e+00
3.206412825651302e-01,-1.498561780264837e+01,-1.115873196981058e+01,-1.256814607661385e+01,-1.141181030514382e+01,-1.573836183807600e+01,-1.062368160731074e+01,-1.183364797677143e+01,-9.015781899785431e+00
3.406813627254509e-01,-1.499968071347022e+01,-1.117279488063243e+01,-1.258220898743570e+01,-1.142587321596567e+01,-1.575242474889785e+01,-1.063774451813259e+01,-1.184771088759328e+01,-9.029844810607278e+00
3.607214428857715e-01,-1.501447505259613e+01,-1.118758921975835e+01,-1.259700332656162e+01,-1.144066755509158e+01,-1.576721908802376e+01,-1.065253885725850e+01,-1.186250522671919e+01,-9.044639149733193e+00
3.807615230460922e-01,-1.502998712216614e+01,-1.120310128932835e+01,-1.261251539613162e+01,-1.145617962466159e+01,-1.578273115759377e+01,-1.066805092682851e+01,-1.187801729628920e+01,-9.060151219303201e+00
